๗.  เวทนาปัญหาสูตร~~0095
ว่าด้วยปัญหาเรื่องเวทนา~~0095
๘. อาสวปัญหาสูตร~~0096
ว่าด้วยปัญหาเรื่องอาสวะ~~0096
๙.  อวิชชาปัญหาสูตร~~0097
ว่าด้วยปัญหาเรื่องอวิชชา~~0097
๑๐.  ตัณหาปัญหาสูตร~~0098
ว่าด้วยปัญหาเรื่องตัณหา~~0098
๑๑.  โอฆปัญหาสูตร~~0099
ว่าด้วยปัญหาเรื่องโอฆะ~~0099
๑๒.  อุปทานปัญหาสูตร~~0100
ว่าด้วยปัญหาเรื่องอุปาทาน~~0100
๑๓.  ภวปัญหาสูตร~~0101
ว่าด้วยปัญหาเรื่องภพ~~0101
๑๔.  ทุกขปัญหาสูตร~~0102
ว่าด้วยปัญหาเรื่องทุกข์~~0102
อรรถกถาทุกขปัญหาสูตรที่ ๑๔~~0102
๑๕. สักกายปัญหาสูตร~~0103
ว่าด้วยปัญหาเรื่องสักกายทิฏฐิ~~0103
๑๖.  ทุกกรปัญหาสูตร~~0104
ว่าด้วยปัญหาเรื่องสิ่งที่ทำได้ยาก~~0104
อรรถกถาทุกรปัญหาสูตรที่ ๑๖~~0105
๕.  สามัณฑกสังยุต~~0106
๑.  สามัณฑกสูตร~~0106
ว่าด้วยปัญหาเรื่องนิพพาน~~0106
๑๖. ทุกรปัญหาสูตร~~0107
ว่าด้วยปัญหาเรื่องสิ่งที่ทำได้ยาก~~0107
อรรถกถาสัมัณฑกสังยุต~~0107
๖.  โมคคัลลานสังยุต~~0108
๑.  สวิตักกปัญหาสูตร~~0108
ว่าด้วยปัญหาเรื่องรูปฌานที่  ๑~~0108
อรรถกถาโมคคัลลานสังยุต~~0109
อรรถกถาสวิตักกปัญหาสูตรที่  ๑~~0109
๒.  อวิตักกปัญหาสูตร~~0109
ว่าด้วยปัญหาเรื่องรูปฌานที่  ๒~~0109
อรรถกถาอวิตักกปัญหาสูตรที่ ๒~~0110
๓.  สุขปัญหาสูตร~~0110
ว่าด้วยปัญหาเรื่องรูปฌานที่ ๓~~0110
๔.  อุเปกขาปัญหาสูตร~~0111
ว่าด้วยปัญหาเรื่องฌานที่  ๔~~0111
๕.  อากาสานัญจายตนฌานปัญหาสูตร~~0112
ว่าด้วยปัญหาเรื่องอรูปฌานที่  ๑~~0112
๖.  วิญญาณัญจายตนปัญหาสูตร~~0113
ว่าด้วยปัญหาเรื่องอรูปฌานที่  ๒~~0113
๗.  อากิญจัญญายตนฌานปัญหาสูตร~~0114
ว่าด้วยปัญหาเรื่องอรูปฌานที่  ๓~~0114
๘.  เนวสัญญานาสัญญายตนฌานปัญหาสูตร~~0115
ว่าด้วยปัญหาเรื่องอรูปฌานที่  ๔~~0115
๙.  อนิมิตตปัญหาสูตร~~0116
ว่าด้วยปัญหาเรื่องอนิมิตตเจโตสมาธิ~~0116
อรรถกถาอนิมิตตปัญหาสูตรที่ ๙~~0118
๑๐. สักกสูตร~~0118
ว่าด้วยพระมหาโมคคัลลานเถระแสดงธรรมแก่ท้าวสักกะ~~0118
อรรถกถาสักกสูตรที่  ๑๐~~0128
๑๑.  จันทนสูตร~~0128
ว่าด้วยพระมหาโมคคัลลานเถระแสดงธรรมแก่จันทนเทพบุตร~~0128
จิตตคหปติปุจฉาสังยุต~~0129
๑.  สังโยชนสูตร~~0129
ว่าด้วยสังโยชน์มีอรรถต่างกันเป็นต้น~~0129
อรรถกถาจิตตคหปติปุจฉาสังยุต~~0131
อรรถกถาสังโยชนสูตรที่ ๑~~0131
๒.  ปฐมิสิทัตตสูตร~~0132
ว่าด้วยอิสิทัตตภิกษุพยากรณ์ปัญหา~~0132
อรรถกถาปฐมอิสิทัตตสูตรที่  ๒~~0135
๓.  ทุติยอิสิทัตตสูตร~~0136
ว่าด้วยอิสิทัตตภิกษุพยากรณ์ปัญหา~~0136
อรรถกถาทุติยอิสิทัตตสูตรที่  ๓~~0141
๔.  มหกสูตร~~0141
ว่าด้วยอิทธาภิสังขาร~~0141
อรรถกถามหกสูตรที่  ๔~~0144
๕.  ปฐมกามภูสูตร~~0145
ว่าด้วยรถคือร่างกาย~~0145
อรรถกถาปฐมกามภูสูตรที่  ๕~~0147
๖.  ทุติยกามภูสูตร~~0148
ว่าด้วยสังขาร  ๓~~0148
ว่าด้วยสัญญาเวทยิตนิโรธสมาบัติ~~0150
อรรถกถาทุติยกามภูสูตรที่ ๖~~0152
๗.  โคทัตตสูตร~~0159
ว่าด้วยวิมุตติ ๔~~0159
อรรถกถาโคทัตตสูตรที่  ๗~~0162
๘.  นิคัณฐสูตร~~0165
ว่าด้วยปัญหา  ๑๐  ข้อของนิครณฐนาฏบุตร~~0165
อรรถกถานิคัณฐสูตรที่  ๘~~0167
๙.  อเจลสูตร~~0168
ว่าด้วยอุตตริมนุสสธรรมที่เป็นญาณทัสสนะ~~0168
อรรถกถาอเจลสูตรที่  ๙~~0171
๑๐.  คิลานสูตร~~0172
ว่าด้วยพุทธคุณ  ธรรมคุณ  สังฆคุณ~~0172
อรรถกถาคิลานสูตรที่ ๑๐~~0175
๘.  คามณิสังยุต~~0177
๑.  จัณฑสูตร~~0177
ว่าด้วยคนดุและคนสงบเสงี่ยม~~0177
อรรถกถาคามณิสังยุต~~0179
อรรถกถาจัณฑสูตรที่  ๑~~0179
๒.  ตาลปุตตสูตร~~0179
ว่าด้วยปัญหาของนักเต้นรำชื่อว่าตาลบุตร~~0179
อรรถกถาตาลปุตตสูตรที่  ๒~~0182
๓.  โยธาชีวสูตร~~0184
ว่าด้วยปัญหาของนักรบอาชีพ~~0184
อรรถกถาโยธาชีวสูตรที่  ๒~~0186
๔.  หัตถาโรหสูตร~~0186
ว่าด้วยปัญหาของนายทหารช้าง~~0186
๕.  อัสสาโรหสูตร~~0187
ว่าด้วยปัญหาของนายทหารม้า~~0187
อรรถกถาหัตถาโรหสูตรที่ ๔ และ อัสสาโรหสูตรที่  ๕~~0189
๖.  ภูมกสูตร~~0189
ว่าด้วยผู้ทำอกุศลกรรมบถ  ๑๐  ย่อมเข้าถึงอบาย~~0189
ว่าด้วยผู้เว้นจากอกุศลกรรมบถ  ๑๐  ย่อมเข้าถึงสวรรค์~~0191
อรรถกถาภูมกสูตรที่  ๖~~0192
๗.  เทศนาสูตร~~0193
ว่าด้วยการแสดงธรรมเปรียบด้วยนา  ๓ ชนิด~~0193
ว่าด้วยการแสดงธรรมเปรียบด้วยขวดน้ำ ๓ ใบ~~0195
อรรถกถาเทศนาสูตรที่ ๗~~0197
๘.  อสังขาสูตร~~0198
ว่าด้วยการฆ่าสัตว์ต้องไปอบายตกนรกเป็นต้น~~0198
ว่าด้วยพระผู้มีพระภาคเจ้าทรงแสดงศีล ๕~~0202
อรรถกถาอสังขาสูตรที่  ๘~~0205
๙.  กุลสูตร~~0207
ว่าด้วยเหตุปัจจัย  ๘  อย่าง  ทำให้ตระกูลคับแค้น~~0207
อรรถกถากุลสูตรที่  ๙~~0210
๑๐.  มณิจูฬกสูตร~~0212
ว่าด้วยทองและเงินไม่สมควรแก่สมณศากยบุตร~~0212
อรรถกถามณิจูฬกสูตรที่  ๑๐~~0214
๑๑.  คันธภกสูตร~~0215
ว่าด้วยเหตุเกิดและดับแห่งทุกข์~~0215
อรรถกถาคันธภกสูตรที่  ๑๑~~0219
๑๒.  ราสิยสูตร~~0220
ว่าด้วยบรรพชิตไม่ควรเสพส่วนสุด  ๒  อย่าง~~0220
ว่าด้วยบุคคลผู้บริโภคกาม  ๓  จำพวก~~0221
ว่าด้วยผู้บริโภคกามพึงถูกติเตียนและสรรเสริญ~~0223
ว่าด้วยผู้มีตบะทรงชีพอยู่อย่างเศร้าหมอง ๓ จำพวก~~0228
ว่าด้วยธรรม ๓ อย่างอันบุคคลพึงเห็นเอง~~0231
อรรถกถาราสิยสูตรที่ ๑๒~~0233
๑๓.  ปาฏลิยสูตร~~0234
ว่าด้วยทรงรู้จักมายา~~0234
ว่าด้วยทาวะของศาสดา  ๔  ท่าน~~0245
อรรถกถาปาฏลิยสูตรที่  ๑๓~~0257
๙.  อสังขตสังยุต~~0260
วรรคที่  ๑~~0260
ว่าด้วยอสังขตะและทางให้ถึงอสังขตะ~~0260
อสังขตสังยุต~~0263
วรรคที่  ๒~~0263
ว่าด้วยอสังขตะและทางให้ถึงอสังขตะ~~0263
อรรถกถาอสังขตสังยุต~~0276
อรรถกถาวรรคที่ ๑ และที่  ๒~~0276
๑๐.  อัพยากตสังยุต~~0280
๑.  เขมาเถรีสูตร~~0280
ว่าด้วยพระเขมาเถรีพยากรณ์ปัญหา~~0280
อรรถกถาอัพยากตสังยุต~~0288
อรรถกถาเขามาเถรีสูตรที่  ๑~~0288
๒.  อนุราธสูตร~~0290
ว่าด้วยพระอนุราธะพยากรณ์ปัญหา~~0290
๓.  ปฐมสารีปุตตโกฏฐิตสูตร~~0296
ว่าด้วยพระโกฏฐิตะถามปัญหาพระสารีบุตร~~0296
อรรถกถาปฐมสารีปุตตโกฏฐิตสูตรที่  ๓~~0299
๔.  ทุติยสารีปุตตโกฏฐิตสูตร~~0299
ว่าด้วยพระโกฏฐิตะถามปัญหาพระสารีบุตร~~0299
๕.  ตติยสารีปุตตโกฏฐิตสูตร~~0301
ว่าด้วยพระโกฏฐิตะถามปัญหาพระสารีบุตร~~0301
๖.  จตุตถสารีปุตตโกฏฐิตสูตร~~0302
ว่าด้วยพระสารีบุตรถามปัญหาพระโกฏฐิตะ~~0302
๗.  โมคคัลลานสูตร~~0306
ว่าด้วยวัจฉโคตรปริพาชกถามปัญหาพระโมคคัลลานะ~~0306
๘. วัจฉสูตร~~0311
ว่าด้วยวัจฉโคตรปริพชกถามปัญหาพระผู้มีพระภาคเจ้า~~0311
๙.  กุตุหลสาลาสูตร~~0315
ว่าด้วยพระผู้มีพระภาคเจ้ายอดเยี่ยมกว่าครูทั้ง  ๖~~0315
อรรถกถากุตุหลสาลาสูตรที่  ๙~~0318
๑๐.  อานันทสูตร~~0318
ว่าด้วยพระอานนท์ถามปัญหา~~0318
อรรถกถาอานันทสูตรที่  ๑๐~~0320
๑๑.   สภิยสูตร~~0320
ว่าด้วยวัจฉโคตรปริพาชกถามปัญหาพระสภิยกัจจานะ~~0320
อรรถกถาสภิยสูตรที่  ๑๑~~0322
